date,ticker,sector,fill_source,has_prod_signal,prod_score,prod_vrp_ratio,prod_term_slope,prod_rv_accel,prod_regime,signal_score,recommendation,regime,vrp,vrp_ratio,term_slope,rv_accel,iv_pct,iv_rank,skew,iv_current,n_otm_puts,term_points,chain_full,expiration,dte,strike,settle_date,settle_close,credit_gross,credit_net,payoff,pnl_gross,pnl_net,ret_gross_pct,win
2025-02-27,SPY,Index,modeled_20d,False,,,,,,32,NO EDGE,NORMAL,4.28,1.318,1.028,1.0,50.0,50.0,0,17.76,0,2,False,2025-04-01,33,560.14,2025-04-01,560.97,3.1339,3.0399,0.0,3.1339,3.0269,0.5595,1
2025-02-27,SPY,Index,real_atm,False,,,,,,32,NO EDGE,NORMAL,4.28,1.318,1.028,1.0,50.0,50.0,0,17.76,0,2,False,2025-04-01,33,585.0,2025-04-01,560.97,11.59,11.56,24.03,-12.44,-12.483,-2.1265,0
2025-02-28,AAPL,Tech,modeled_20d,False,,,,,,25,NO EDGE,NORMAL,4.61,1.225,1.037,1.0,50.0,50.0,0,25.06,0,2,False,2025-04-05,36,227.04,2025-04-04,188.38,2.0001,1.9401,38.66,-36.6599,-36.7329,-16.1469,0
2025-02-28,AAPL,Tech,real_atm,False,,,,,,25,NO EDGE,NORMAL,4.61,1.225,1.037,1.0,50.0,50.0,0,25.06,0,2,False,2025-04-05,36,240.0,2025-04-04,188.38,6.05,5.5,51.62,-45.57,-46.133,-18.9875,0
2025-02-28,GLD,Commodities,modeled_20d,False,,,,,,24,NO EDGE,NORMAL,-1.29,0.919,0.976,1.0,50.0,50.0,0,14.67,0,2,False,2025-04-05,36,253.53,2025-04-04,279.72,1.1703,1.1352,0.0,1.1703,1.1222,0.4616,1
2025-02-28,GLD,Commodities,real_atm,False,,,,,,24,NO EDGE,NORMAL,-1.29,0.919,0.976,1.0,50.0,50.0,0,14.67,0,2,False,2025-04-05,36,263.0,2025-04-04,279.72,4.525,3.7,0.0,4.525,3.687,1.7205,1
2025-02-28,QQQ,Index,modeled_20d,False,,,,,,22,NO EDGE,NORMAL,0.46,1.022,0.993,1.0,50.0,50.0,0,21.26,0,2,False,2025-04-05,36,481.47,2025-04-04,422.67,3.4828,3.3783,58.8,-55.3172,-55.4347,-11.4892,0
2025-02-28,QQQ,Index,real_atm,False,,,,,,22,NO EDGE,NORMAL,0.46,1.022,0.993,1.0,50.0,50.0,0,21.26,0,2,False,2025-04-05,36,508.0,2025-04-04,422.67,13.255,13.15,85.33,-72.075,-72.193,-14.188,0
2025-02-28,SPY,Index,modeled_20d,False,,,,,,22,NO EDGE,NORMAL,0.51,1.034,0.996,1.0,50.0,50.0,0,15.54,0,2,False,2025-04-05,36,570.95,2025-04-04,505.28,2.8271,2.7423,65.67,-62.8429,-62.9407,-11.0067,0
2025-02-28,SPY,Index,real_atm,False,,,,,,22,NO EDGE,NORMAL,0.51,1.034,0.996,1.0,50.0,50.0,0,15.54,0,2,False,2025-04-05,36,594.0,2025-04-04,505.28,11.6,11.56,88.72,-77.12,-77.173,-12.9832,0
2025-02-28,TLT,Fixed Income,modeled_20d,False,,,,,,26,NO EDGE,NORMAL,0.45,1.032,0.957,1.0,50.0,50.0,0,14.36,0,2,False,2025-04-05,36,89.08,2025-04-04,92.85,0.4006,0.3886,0.0,0.4006,0.3756,0.4498,1
2025-02-28,TLT,Fixed Income,real_atm,False,,,,,,26,NO EDGE,NORMAL,0.45,1.032,0.957,1.0,50.0,50.0,0,14.36,0,2,False,2025-04-05,36,92.5,2025-04-04,92.85,1.96,1.94,0.0,1.96,1.927,2.1189,1
2025-02-28,XLE,Sector ETF,modeled_20d,False,,,,,,22,NO EDGE,NORMAL,2.52,1.133,1.0,1.0,50.0,50.0,0,21.41,0,0,False,2025-04-05,36,86.19,2025-04-04,78.76,0.6293,0.6104,7.43,-6.8007,-6.8326,-7.8904,0
2025-02-28,XLE,Sector ETF,real_atm,False,,,,,,22,NO EDGE,NORMAL,2.52,1.133,1.0,1.0,50.0,50.0,0,21.41,0,0,False,2025-04-05,36,91.0,2025-04-04,78.76,2.85,0.75,12.24,-9.39,-11.503,-10.3187,0
2025-02-28,XLF,Sector ETF,modeled_20d,False,,,,,,22,NO EDGE,NORMAL,0.0,1.0,1.0,1.0,50.0,50.0,0,15.95,0,0,False,2025-04-05,36,50.09,2025-04-04,44.2,0.2563,0.2486,5.89,-5.6337,-5.6544,-11.2472,0
2025-02-28,XLF,Sector ETF,real_atm,False,,,,,,22,NO EDGE,NORMAL,0.0,1.0,1.0,1.0,50.0,50.0,0,15.95,0,0,False,2025-04-05,36,52.0,2025-04-04,44.2,0.805,0.57,7.8,-6.995,-7.243,-13.4519,0
2025-03-03,AAPL,Tech,modeled_20d,False,,,,,,30,NO EDGE,NORMAL,5.84,1.284,1.008,1.0,50.0,50.0,0,26.42,0,2,False,2025-04-05,33,223.34,2025-04-04,188.38,2.0065,1.9463,34.96,-32.9535,-33.0267,-14.7549,0
2025-03-03,AAPL,Tech,real_atm,False,,,,,,30,NO EDGE,NORMAL,5.84,1.284,1.008,1.0,50.0,50.0,0,26.42,0,2,False,2025-04-05,33,240.0,2025-04-04,188.38,7.95,7.85,51.62,-43.67,-43.783,-18.1958,0
2025-03-03,AMZN,Consumer,modeled_20d,False,,,,,,27,NO EDGE,NORMAL,6.41,1.239,1.016,1.0,50.0,50.0,0,33.2,0,2,False,2025-04-05,33,189.44,2025-04-04,171.0,2.2337,2.1667,18.44,-16.2063,-16.2863,-8.5548,0
2025-03-03,AMZN,Consumer,real_atm,False,,,,,,27,NO EDGE,NORMAL,6.41,1.239,1.016,1.0,50.0,50.0,0,33.2,0,2,False,2025-04-05,33,205.0,2025-04-04,171.0,7.65,7.55,34.0,-26.35,-26.463,-12.8537,0
2025-03-03,EEM,Index,modeled_20d,False,,,,,,24,NO EDGE,NORMAL,0.27,1.016,0.974,1.0,50.0,50.0,0,16.97,0,2,False,2025-04-05,33,41.08,2025-04-04,40.58,0.217,0.2105,0.5,-0.283,-0.3025,-0.689,0
2025-03-03,EEM,Index,real_atm,False,,,,,,24,NO EDGE,NORMAL,0.27,1.016,0.974,1.0,50.0,50.0,0,16.97,0,2,False,2025-04-05,33,43.0,2025-04-04,40.58,0.86,0.74,2.42,-1.56,-1.693,-3.6279,0
2025-03-03,GLD,Commodities,modeled_20d,False,,,,,,25,NO EDGE,NORMAL,-1.01,0.937,0.964,1.0,50.0,50.0,0,15.09,0,2,False,2025-04-05,33,257.01,2025-04-04,279.72,1.1805,1.1451,0.0,1.1805,1.1321,0.4593,1
2025-03-03,GLD,Commodities,real_atm,False,,,,,,25,NO EDGE,NORMAL,-1.01,0.937,0.964,1.0,50.0,50.0,0,15.09,0,2,False,2025-04-05,33,267.0,2025-04-04,279.72,4.8,4.55,0.0,4.8,4.537,1.7978,1
2025-03-03,GOOG,Tech,modeled_20d,False,,,,,,39,NO EDGE,NORMAL,7.17,1.325,0.941,1.0,50.0,50.0,0,29.22,0,2,False,2025-04-05,33,157.24,2025-04-04,147.74,1.5915,1.5438,9.5,-7.9085,-7.9692,-5.0296,0
2025-03-03,GOOG,Tech,real_atm,False,,,,,,39,NO EDGE,NORMAL,7.17,1.325,0.941,1.0,50.0,50.0,0,29.22,0,2,False,2025-04-05,33,170.0,2025-04-04,147.74,6.425,5.65,22.26,-15.835,-16.623,-9.3147,0
2025-03-03,GS,Financials,modeled_20d,False,,,,,,21,NO EDGE,NORMAL,-0.29,0.991,1.021,1.0,50.0,50.0,0,32.09,0,2,False,2025-04-05,33,560.65,2025-04-04,470.81,6.347,6.1566,89.84,-83.493,-83.6964,-14.8922,0
2025-03-03,GS,Financials,real_atm,False,,,,,,21,NO EDGE,NORMAL,-0.29,0.991,1.021,1.0,50.0,50.0,0,32.09,0,2,False,2025-04-05,33,605.0,2025-04-04,470.81,21.8,21.1,134.19,-112.39,-113.103,-18.5769,0
2025-03-03,HOOD,Financials,modeled_20d,False,,,,,,19,NO EDGE,CAUTION,1.33,1.017,1.087,1.0,50.0,50.0,0,80.37,0,2,False,2025-04-05,33,39.39,2025-04-04,34.51,1.3838,1.3423,4.88,-3.4962,-3.5507,-8.8757,0
2025-03-03,HOOD,Financials,real_atm,False,,,,,,19,NO EDGE,CAUTION,1.33,1.017,1.087,1.0,50.0,50.0,0,80.37,0,2,False,2025-04-05,33,47.0,2025-04-04,34.51,4.275,4.2,12.49,-8.215,-8.303,-17.4787,0
2025-03-03,IWM,Index,modeled_20d,False,,,,,,26,NO EDGE,NORMAL,4.09,1.196,0.992,1.0,50.0,50.0,0,24.91,0,2,False,2025-04-05,33,196.58,2025-04-04,181.19,1.6475,1.5981,15.39,-13.7425,-13.8049,-6.9908,0
2025-03-03,IWM,Index,real_atm,False,,,,,,26,NO EDGE,NORMAL,4.09,1.196,0.992,1.0,50.0,50.0,0,24.91,0,2,False,2025-04-05,33,209.0,2025-04-04,181.19,6.04,5.99,27.81,-21.77,-21.833,-10.4163,0
2025-03-03,JPM,Financials,modeled_20d,False,,,,,,29,NO EDGE,NORMAL,-2.72,0.907,0.929,1.0,50.0,50.0,0,26.49,0,2,False,2025-04-05,33,244.5,2025-04-04,210.28,2.2042,2.1381,34.22,-32.0158,-32.0949,-13.0944,0
2025-03-03,JPM,Financials,real_atm,False,,,,,,29,NO EDGE,NORMAL,-2.72,0.907,0.929,1.0,50.0,50.0,0,26.49,0,2,False,2025-04-05,33,260.0,2025-04-04,210.28,7.85,7.7,49.72,-41.87,-42.033,-16.1038,0
2025-03-03,KO,Consumer,modeled_20d,False,,,,,,21,NO EDGE,NORMAL,1.3,1.079,1.005,1.0,50.0,50.0,0,17.69,0,2,False,2025-04-05,33,69.25,2025-04-04,69.93,0.3852,0.3736,0.0,0.3852,0.3606,0.5562,1
2025-03-03,KO,Consumer,real_atm,False,,,,,,21,NO EDGE,NORMAL,1.3,1.079,1.005,1.0,50.0,50.0,0,17.69,0,2,False,2025-04-05,33,72.0,2025-04-04,69.93,1.42,1.21,2.07,-0.65,-0.873,-0.9028,0
2025-03-03,MCD,Consumer,modeled_20d,False,,,,,,19,NO EDGE,CAUTION,-0.28,0.986,1.091,1.0,50.0,50.0,0,19.76,0,2,False,2025-04-05,33,289.96,2025-04-04,300.11,1.8433,1.788,0.0,1.8433,1.775,0.6357,1
2025-03-03,MCD,Consumer,real_atm,False,,,,,,19,NO EDGE,CAUTION,-0.28,0.986,1.091,1.0,50.0,50.0,0,19.76,0,2,False,2025-04-05,33,305.0,2025-04-04,300.11,6.7,5.65,4.89,1.81,0.747,0.5934,1
2025-03-03,META,Tech,modeled_20d,False,,,,,,30,NO EDGE,NORMAL,7.74,1.283,1.004,1.0,50.0,50.0,0,35.12,0,2,False,2025-04-05,33,602.7,2025-04-04,504.73,7.6017,7.3737,97.97,-90.3683,-90.6093,-14.9939,0
2025-03-03,META,Tech,real_atm,False,,,,,,30,NO EDGE,NORMAL,7.74,1.283,1.004,1.0,50.0,50.0,0,35.12,0,2,False,2025-04-05,33,655.0,2025-04-04,504.73,26.275,25.75,150.27,-123.995,-124.533,-18.9305,0
2025-03-03,MSFT,Tech,modeled_20d,False,,,,,,27,NO EDGE,NORMAL,5.06,1.241,1.019,1.0,50.0,50.0,0,26.09,0,2,False,2025-04-05,33,364.79,2025-04-04,359.84,3.2286,3.1318,4.95,-1.7214,-1.8312,-0.4719,0
2025-03-03,MSFT,Tech,real_atm,False,,,,,,27,NO EDGE,NORMAL,5.06,1.241,1.019,1.0,50.0,50.0,0,26.09,0,2,False,2025-04-05,33,390.0,2025-04-04,359.84,12.2,11.25,30.16,-17.96,-18.923,-4.6051,0
2025-03-03,NFLX,Consumer,modeled_20d,False,,,,,,34,NO EDGE,NORMAL,8.51,1.339,1.013,1.0,50.0,50.0,0,33.64,0,2,False,2025-04-05,33,898.83,2025-04-04,855.86,10.7675,10.4445,42.97,-32.2025,-32.5385,-3.5827,0
2025-03-03,NFLX,Consumer,real_atm,False,,,,,,34,NO EDGE,NORMAL,8.51,1.339,1.013,1.0,50.0,50.0,0,33.64,0,2,False,2025-04-05,33,975.0,2025-04-04,855.86,37.525,35.95,119.14,-81.615,-83.203,-8.3708,0
2025-03-03,NVDA,Tech,modeled_20d,False,,,,,,17,NO EDGE,CAUTION,-8.45,0.883,1.133,1.0,50.0,50.0,0,63.77,0,2,False,2025-04-05,33,98.86,2025-04-04,94.31,2.585,2.5075,4.55,-1.965,-2.0555,-1.9877,0
2025-03-03,NVDA,Tech,real_atm,False,,,,,,17,NO EDGE,CAUTION,-8.45,0.883,1.133,1.0,50.0,50.0,0,63.77,0,2,False,2025-04-05,33,115.0,2025-04-04,94.31,8.525,8.2,20.69,-12.165,-12.503,-10.5783,0
2025-03-03,PLTR,Tech,modeled_20d,False,,,,,,21,NO EDGE,NORMAL,-7.72,0.902,1.013,1.0,50.0,50.0,0,71.38,0,2,False,2025-04-05,33,71.26,2025-04-04,74.01,2.151,2.0865,0.0,2.151,2.0735,3.0185,1
2025-03-03,PLTR,Tech,real_atm,False,,,,,,21,NO EDGE,NORMAL,-7.72,0.902,1.013,1.0,50.0,50.0,0,71.38,0,2,False,2025-04-05,33,83.0,2025-04-04,74.01,6.85,6.6,8.99,-2.14,-2.403,-2.5783,0
2025-03-03,QQQ,Index,modeled_20d,False,,,,,,22,NO EDGE,NORMAL,2.94,1.136,1.003,1.0,50.0,50.0,0,24.55,0,2,False,2025-04-05,33,468.38,2025-04-04,422.67,3.8553,3.7397,45.71,-41.8547,-41.9833,-8.936,0
2025-03-03,QQQ,Index,real_atm,False,,,,,,22,NO EDGE,NORMAL,2.94,1.136,1.003,1.0,50.0,50.0,0,24.55,0,2,False,2025-04-05,33,497.0,2025-04-04,422.67,13.26,13.18,74.33,-61.07,-61.163,-12.2877,0
2025-03-03,SPY,Index,modeled_20d,False,,,,,,22,NO EDGE,NORMAL,1.73,1.104,0.992,1.0,50.0,50.0,0,18.44,0,2,False,2025-04-05,33,558.01,2025-04-04,505.28,3.265,3.167,52.73,-49.465,-49.576,-8.8645,0
2025-03-03,SPY,Index,real_atm,False,,,,,,22,NO EDGE,NORMAL,1.73,1.104,0.992,1.0,50.0,50.0,0,18.44,0,2,False,2025-04-05,33,584.0,2025-04-04,505.28,12.29,12.25,78.72,-66.43,-66.483,-11.375,0
2025-03-03,TLT,Fixed Income,modeled_20d,False,,,,,,24,NO EDGE,NORMAL,1.23,1.088,0.977,1.0,50.0,50.0,0,15.18,0,2,False,2025-04-05,33,89.17,2025-04-04,92.85,0.4118,0.3994,0.0,0.4118,0.3864,0.4618,1
2025-03-03,TLT,Fixed Income,real_atm,False,,,,,,24,NO EDGE,NORMAL,1.23,1.088,0.977,1.0,50.0,50.0,0,15.18,0,2,False,2025-04-05,33,92.5,2025-04-04,92.85,1.635,1.62,0.0,1.635,1.607,1.7676,1
2025-03-03,TSLA,Consumer,modeled_20d,False,,,,,,25,NO EDGE,NORMAL,11.44,1.206,1.014,1.0,50.0,50.0,0,66.97,0,2,False,2025-04-05,33,245.2,2025-04-04,239.43,6.8228,6.6181,5.77,1.0528,0.8351,0.4294,1
2025-03-03,TSLA,Consumer,real_atm,False,,,,,,25,NO EDGE,NORMAL,11.44,1.206,1.014,1.0,50.0,50.0,0,66.97,0,2,False,2025-04-05,33,285.0,2025-04-04,239.43,22.4,22.2,45.57,-23.17,-23.383,-8.1298,0
2025-03-03,WMT,Consumer,modeled_20d,False,,,,,,25,NO EDGE,NORMAL,-22.43,0.508,0.968,1.0,50.0,50.0,0,23.19,0,2,False,2025-04-05,33,92.25,2025-04-04,83.19,0.7094,0.6881,9.06,-8.3506,-8.3849,-9.0522,0
2025-03-03,WMT,Consumer,real_atm,False,,,,,,25,NO EDGE,NORMAL,-22.43,0.508,0.968,1.0,50.0,50.0,0,23.19,0,2,False,2025-04-05,33,98.0,2025-04-04,83.19,2.83,2.72,14.81,-11.98,-12.103,-12.2245,0
2025-03-03,XLE,Sector ETF,modeled_20d,False,,,,,,22,NO EDGE,NORMAL,-0.16,0.994,1.0,1.0,50.0,50.0,0,26.19,0,0,False,2025-04-05,33,82.44,2025-04-04,78.76,0.7323,0.7103,3.68,-2.9477,-2.9827,-3.5756,0
2025-03-03,XLE,Sector ETF,real_atm,False,,,,,,22,NO EDGE,NORMAL,-0.16,0.994,1.0,1.0,50.0,50.0,0,26.19,0,0,False,2025-04-05,33,88.0,2025-04-04,78.76,2.72,1.49,9.24,-6.52,-7.763,-7.4091,0
2025-03-03,XLF,Sector ETF,modeled_20d,False,,,,,,31,NO EDGE,NORMAL,2.04,1.123,0.909,1.0,50.0,50.0,0,18.65,0,2,False,2025-04-05,33,49.43,2025-04-04,44.2,0.2927,0.284,5.23,-4.9373,-4.959,-9.9884,0
2025-03-03,XLF,Sector ETF,real_atm,False,,,,,,31,NO EDGE,NORMAL,2.04,1.123,0.909,1.0,50.0,50.0,0,18.65,0,2,False,2025-04-05,33,51.5,2025-04-04,44.2,1.115,0.94,7.3,-6.185,-6.373,-12.0097,0
2025-03-03,XOM,Energy,modeled_20d,False,,,,,,18,NO EDGE,CAUTION,2.0,1.082,1.097,1.0,50.0,50.0,0,26.35,0,2,False,2025-04-05,33,101.13,2025-04-04,104.34,0.9065,0.8793,0.0,0.9065,0.8663,0.8964,1
2025-03-03,XOM,Energy,real_atm,False,,,,,,18,NO EDGE,CAUTION,2.0,1.082,1.097,1.0,50.0,50.0,0,26.35,0,2,False,2025-04-05,33,108.0,2025-04-04,104.34,3.25,3.1,3.66,-0.41,-0.573,-0.3796,0
2025-03-04,AAPL,Tech,modeled_20d,False,,,,,,36,NO EDGE,NORMAL,8.09,1.39,1.045,1.0,50.0,50.0,0,28.84,0,2,False,2025-04-05,32,220.37,2025-04-04,188.38,2.1626,2.0977,31.99,-29.8274,-29.9053,-13.5351,0
2025-03-04,AAPL,Tech,real_atm,False,,,,,,36,NO EDGE,NORMAL,8.09,1.39,1.045,1.0,50.0,50.0,0,28.84,0,2,False,2025-04-05,32,235.0,2025-04-04,188.38,6.925,6.7,46.62,-39.695,-39.933,-16.8915,0
2025-03-04,AMZN,Consumer,modeled_20d,False,,,,,,30,NO EDGE,NORMAL,7.31,1.272,1.0,1.0,50.0,50.0,0,34.2,0,2,False,2025-04-05,32,188.11,2025-04-04,171.0,2.2606,2.1928,17.11,-14.8494,-14.9302,-7.894,0
2025-03-04,AMZN,Consumer,real_atm,False,,,,,,30,NO EDGE,NORMAL,7.31,1.272,1.0,1.0,50.0,50.0,0,34.2,0,2,False,2025-04-05,32,205.0,2025-04-04,171.0,8.425,8.25,34.0,-25.575,-25.763,-12.4756,0
2025-03-04,EEM,Index,modeled_20d,False,,,,,,24,NO EDGE,NORMAL,3.24,1.19,1.0,1.0,50.0,50.0,0,20.31,0,0,False,2025-04-05,32,41.13,2025-04-04,40.58,0.2657,0.2577,0.55,-0.2843,-0.3053,-0.6913,0
2025-03-04,EEM,Index,real_atm,False,,,,,,24,NO EDGE,NORMAL,3.24,1.19,1.0,1.0,50.0,50.0,0,20.31,0,0,False,2025-04-05,32,43.0,2025-04-04,40.58,1.53,0.15,2.42,-0.89,-2.283,-2.0698,0
2025-03-04,GLD,Commodities,modeled_20d,False,,,,,,23,NO EDGE,NORMAL,1.35,1.095,0.984,1.0,50.0,50.0,0,15.62,0,2,False,2025-04-05,32,259.07,2025-04-04,279.72,1.2247,1.188,0.0,1.2247,1.175,0.4727,1
2025-03-04,GLD,Commodities,real_atm,False,,,,,,23,NO EDGE,NORMAL,1.35,1.095,0.984,1.0,50.0,50.0,0,15.62,0,2,False,2025-04-05,32,269.0,2025-04-04,279.72,4.575,4.5,0.0,4.575,4.487,1.7007,1
2025-03-04,GOOG,Tech,modeled_20d,False,,,,,,23,NO EDGE,NORMAL,3.34,1.12,0.989,1.0,50.0,50.0,0,31.08,0,2,False,2025-04-05,32,160.42,2025-04-04,147.74,1.72,1.6684,12.68,-10.96,-11.0246,-6.8321,0
2025-03-04,GOOG,Tech,real_atm,False,,,,,,23,NO EDGE,NORMAL,3.34,1.12,0.989,1.0,50.0,50.0,0,31.08,0,2,False,2025-04-05,32,175.0,2025-04-04,147.74,6.975,6.4,27.26,-20.285,-20.873,-11.5914,0
2025-03-04,GS,Financials,modeled_20d,False,,,,,,21,NO EDGE,NORMAL,2.81,1.087,1.024,1.0,50.0,50.0,0,35.16,0,2,False,2025-04-05,32,535.28,2025-04-04,470.81,6.6499,6.4504,64.47,-57.8201,-58.0326,-10.8018,0
2025-03-04,GS,Financials,real_atm,False,,,,,,21,NO EDGE,NORMAL,2.81,1.087,1.024,1.0,50.0,50.0,0,35.16,0,2,False,2025-04-05,32,580.0,2025-04-04,470.81,22.375,21.8,109.19,-86.815,-87.403,-14.9681,0
2025-03-04,HOOD,Financials,modeled_20d,False,,,,,,20,NO EDGE,NORMAL,6.85,1.091,1.04,1.0,50.0,50.0,0,82.31,0,2,False,2025-04-05,32,38.78,2025-04-04,34.51,1.3789,1.3375,4.27,-2.8911,-2.9455,-7.4552,0
2025-03-04,HOOD,Financials,real_atm,False,,,,,,20,NO EDGE,NORMAL,6.85,1.091,1.04,1.0,50.0,50.0,0,82.31,0,2,False,2025-04-05,32,46.0,2025-04-04,34.51,4.4,4.05,11.49,-7.09,-7.453,-15.413,0
2025-03-04,IWM,Index,modeled_20d,False,,,,,,37,NO EDGE,NORMAL,7.27,1.374,0.997,1.0,50.0,50.0,0,26.73,0,2,False,2025-04-05,32,193.72,2025-04-04,181.19,1.7366,1.6845,12.53,-10.7934,-10.8585,-5.5717,0
2025-03-04,IWM,Index,real_atm,False,,,,,,37,NO EDGE,NORMAL,7.27,1.374,0.997,1.0,50.0,50.0,0,26.73,0,2,False,2025-04-05,32,206.0,2025-04-04,181.19,5.91,5.86,24.81,-18.9,-18.963,-9.1748,0
2025-03-04,JPM,Financials,modeled_20d,False,,,,,,27,NO EDGE,NORMAL,-2.16,0.932,0.951,1.0,50.0,50.0,0,29.79,0,2,False,2025-04-05,32,233.25,2025-04-04,210.28,2.3788,2.3075,22.97,-20.5912,-20.6755,-8.8279,0
2025-03-04,JPM,Financials,real_atm,False,,,,,,27,NO EDGE,NORMAL,-2.16,0.932,0.951,1.0,50.0,50.0,0,29.79,0,2,False,2025-04-05,32,250.0,2025-04-04,210.28,8.55,8.45,39.72,-31.17,-31.283,-12.468,0
2025-03-04,KO,Consumer,modeled_20d,False,,,,,,22,NO EDGE,NORMAL,-4.29,0.821,1.0,1.0,50.0,50.0,0,19.71,0,0,False,2025-04-05,32,66.94,2025-04-04,69.93,0.4181,0.4056,0.0,0.4181,0.3926,0.6246,1
2025-03-04,KO,Consumer,real_atm,False,,,,,,22,NO EDGE,NORMAL,-4.29,0.821,1.0,1.0,50.0,50.0,0,19.71,0,0,False,2025-04-05,32,70.0,2025-04-04,69.93,1.48,1.35,0.07,1.41,1.267,2.0143,1
2025-03-04,MCD,Consumer,modeled_20d,False,,,,,,22,NO EDGE,NORMAL,0.68,1.035,0.993,1.0,50.0,50.0,0,19.97,0,2,False,2025-04-05,32,291.43,2025-04-04,300.11,1.8478,1.7923,0.0,1.8478,1.7793,0.634,1
2025-03-04,MCD,Consumer,real_atm,False,,,,,,22,NO EDGE,NORMAL,0.68,1.035,0.993,1.0,50.0,50.0,0,19.97,0,2,False,2025-04-05,32,305.0,2025-04-04,300.11,6.175,5.7,4.89,1.285,0.797,0.4213,1
2025-03-04,META,Tech,modeled_20d,False,,,,,,38,NO EDGE,NORMAL,11.01,1.412,1.028,1.0,50.0,50.0,0,37.71,0,2,False,2025-04-05,32,586.24,2025-04-04,504.73,7.9195,7.6819,81.51,-73.5905,-73.8411,-12.553,0
2025-03-04,META,Tech,real_atm,False,,,,,,38,NO EDGE,NORMAL,11.01,1.412,1.028,1.0,50.0,50.0,0,37.71,0,2,False,2025-04-05,32,640.0,2025-04-04,504.73,27.475,26.85,135.27,-107.795,-108.433,-16.843,0
2025-03-04,MSFT,Tech,modeled_20d,False,,,,,,33,NO EDGE,NORMAL,6.11,1.294,0.986,1.0,50.0,50.0,0,26.9,0,2,False,2025-04-05,32,364.57,2025-04-04,359.84,3.2947,3.1958,4.73,-1.4353,-1.5472,-0.3937,0
2025-03-04,MSFT,Tech,real_atm,False,,,,,,33,NO EDGE,NORMAL,6.11,1.294,0.986,1.0,50.0,50.0,0,26.9,0,2,False,2025-04-05,32,390.0,2025-04-04,359.84,11.85,11.7,30.16,-18.31,-18.473,-4.6949,0
2025-03-04,NFLX,Consumer,modeled_20d,False,,,,,,40,NO EDGE,NORMAL,10.23,1.423,1.006,1.0,50.0,50.0,0,34.4,0,2,False,2025-04-05,32,897.32,2025-04-04,855.86,10.8606,10.5348,41.46,-30.5994,-30.9382,-3.4101,0
2025-03-04,NFLX,Consumer,real_atm,False,,,,,,40,NO EDGE,NORMAL,10.23,1.423,1.006,1.0,50.0,50.0,0,34.4,0,2,False,2025-04-05,32,975.0,2025-04-04,855.86,38.4,37.45,119.14,-80.74,-81.703,-8.281,0
2025-03-04,NVDA,Tech,modeled_20d,False,,,,,,20,NO EDGE,CAUTION,-11.66,0.842,1.054,1.0,50.0,50.0,0,62.01,0,2,False,2025-04-05,32,101.07,2025-04-04,94.31,2.5058,2.4306,6.76,-4.2542,-4.3424,-4.2092,0
2025-03-04,NVDA,Tech,real_atm,False,,,,,,20,NO EDGE,CAUTION,-11.66,0.842,1.054,1.0,50.0,50.0,0,62.01,0,2,False,2025-04-05,32,116.0,2025-04-04,94.31,8.125,7.9,21.69,-13.565,-13.803,-11.694,0
2025-03-04,PLTR,Tech,modeled_20d,False,,,,,,21,NO EDGE,NORMAL,2.83,1.04,1.005,1.0,50.0,50.0,0,73.83,0,2,False,2025-04-05,32,71.91,2025-04-04,74.01,2.2225,2.1558,0.0,2.2225,2.1428,3.0907,1
2025-03-04,PLTR,Tech,real_atm,False,,,,,,21,NO EDGE,NORMAL,2.83,1.04,1.005,1.0,50.0,50.0,0,73.83,0,2,False,2025-04-05,32,84.0,2025-04-04,74.01,6.825,6.45,9.99,-3.165,-3.553,-3.7679,0
2025-03-04,QQQ,Index,modeled_20d,False,,,,,,24,NO EDGE,NORMAL,3.87,1.184,0.998,1.0,50.0,50.0,0,24.94,0,2,False,2025-04-05,32,466.96,2025-04-04,422.67,3.8573,3.7416,44.29,-40.4327,-40.5614,-8.6587,0
2025-03-04,QQQ,Index,real_atm,False,,,,,,24,NO EDGE,NORMAL,3.87,1.184,0.998,1.0,50.0,50.0,0,24.94,0,2,False,2025-04-05,32,496.0,2025-04-04,422.67,13.595,13.52,73.33,-59.735,-59.823,-12.0433,0
2025-03-04,SPY,Index,modeled_20d,False,,,,,,24,NO EDGE,NORMAL,2.96,1.179,0.998,1.0,50.0,50.0,0,19.52,0,2,False,2025-04-05,32,550.39,2025-04-04,505.28,3.3979,3.2959,45.11,-41.7121,-41.8271,-7.5787,0
2025-03-04,SPY,Index,real_atm,False,,,,,,24,NO EDGE,NORMAL,2.96,1.179,0.998,1.0,50.0,50.0,0,19.52,0,2,False,2025-04-05,32,577.0,2025-04-04,505.28,12.555,12.51,71.72,-59.165,-59.223,-10.2539,0
2025-03-04,TLT,Fixed Income,modeled_20d,False,,,,,,24,NO EDGE,NORMAL,0.82,1.058,0.973,1.0,50.0,50.0,0,14.94,0,2,False,2025-04-05,32,88.17,2025-04-04,92.85,0.3937,0.3819,0.0,0.3937,0.3689,0.4466,1
2025-03-04,TLT,Fixed Income,real_atm,False,,,,,,24,NO EDGE,NORMAL,0.82,1.058,0.973,1.0,50.0,50.0,0,14.94,0,2,False,2025-04-05,32,91.5,2025-04-04,92.85,1.595,1.58,0.0,1.595,1.567,1.7432,1
